timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,pulses_interval,pulses_total,open_time_us,pulse_timestamps_us,pulse_open_times_us,pulse_acks
2026-07-02T13:18:12.021,,,0,4.699332038993432e-10,0,0,1600,,,
2026-07-02T13:18:12.523,,,0,4.1997946672674793e-10,0,0,1600,,,
2026-07-02T13:18:13.014,,,0,7.221673553740362e-08,0,0,1600,,,
2026-07-02T13:18:13.526,,,0,4.526544287574603e-10,0,0,1600,,,
2026-07-02T13:18:14.023,,,0,3.7162480629930065e-09,0,0,1600,,,
2026-07-02T13:18:14.523,,,0,3.3543772930187027e-10,0,0,1600,,,
2026-07-02T13:18:15.021,,,0,4.504472516700349e-08,0,0,1600,,,
2026-07-02T13:18:15.534,,,0,1.2955072217607726e-07,0,0,1600,,,
2026-07-02T13:18:16.034,,,0,3.7533579455233166e-10,0,0,1600,,,
2026-07-02T13:18:16.518,,,0,4.231379029409661e-10,0,0,1600,,,
2026-07-02T13:18:17.033,,,0,6.886262661924023e-10,0,0,1600,,,
2026-07-02T13:18:17.532,,,0,4.1064490894453583e-10,0,0,1600,,,
2026-07-02T13:18:18.032,,,0,1.8285967025386417e-07,0,0,1600,,,
2026-07-02T13:18:18.531,,,0,3.725341685156024e-10,0,0,1600,,,
2026-07-02T13:18:19.026,,,0,3.7815849008848843e-10,0,0,1600,,,
2026-07-02T13:18:19.509,,,0,1.4714843775136072e-07,0,0,1600,,,
2026-07-02T13:18:20.021,,,0,5.767952889473379e-08,0,0,1600,,,
2026-07-02T13:18:20.535,,,0,4.842299175981157e-10,0,0,1600,,,
2026-07-02T13:18:21.033,,,0,4.360109695879906e-10,0,0,1600,,,
2026-07-02T13:18:21.532,,,0,1.951064996845681e-09,0,0,1600,,,
2026-07-02T13:18:22.031,,,0,5.027139958078808e-10,0,0,1600,,,
2026-07-02T13:18:22.528,,,0,4.1064490894453583e-10,0,0,1600,,,
2026-07-02T13:18:23.027,,,0,4.734673148905974e-10,0,0,1600,,,
2026-07-02T13:18:23.529,,,0,4.629439242037107e-10,0,0,1600,,,
2026-07-02T13:18:24.029,,,0,1.856203877266201e-07,0,0,1600,,,
2026-07-02T13:18:24.527,,,0,8.430204645313227e-10,0,0,1600,,,
2026-07-02T13:18:25.029,,,0,8.752003353582297e-10,0,0,1600,,,
2026-07-02T13:18:25.526,,,0,4.4927567178396065e-10,0,0,1600,,,
2026-07-02T13:18:26.023,,,0,3.005625555096099e-08,0,0,1600,,,
2026-07-02T13:18:26.534,,,0,5.064946332331573e-10,0,0,1600,,,
