timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,pulses_interval,pulses_total,open_time_us,pulse_timestamps_us,pulse_open_times_us,pulse_acks
2026-06-15T11:13:32.060,,,0,0.000132,0,0,1600,,,
2026-06-15T11:13:32.574,0.9515,24.37,1,0.000132,0,0,1600,,,
2026-06-15T11:13:33.066,0.9516,24.37,1,0.000132,0,0,1600,,,
2026-06-15T11:13:33.573,0.9515,24.38,2,0.000131,0,0,1600,,,
2026-06-15T11:13:34.064,0.9515,24.37,1,0.000132,0,0,1600,,,
2026-06-15T11:13:34.568,0.9516,24.38,2,0.000132,0,0,1600,,,
2026-06-15T11:13:35.073,0.9515,24.38,1,0.000132,0,0,1600,,,
2026-06-15T11:13:35.568,0.9515,24.37,2,0.000133,0,0,1600,,,
2026-06-15T11:13:36.060,0.9515,24.38,1,0.000132,0,0,1600,,,
2026-06-15T11:13:36.556,0.9516,24.38,1,0.000133,0,0,1600,,,
2026-06-15T11:13:37.069,0.9516,24.38,2,0.000132,0,0,1600,,,
2026-06-15T11:13:37.567,0.9515,24.38,1,0.000132,0,0,1600,,,
2026-06-15T11:13:38.066,0.9515,24.38,2,0.000132,0,0,1600,,,
2026-06-15T11:13:38.563,0.9516,24.38,1,0.000131,0,0,1600,,,
2026-06-15T11:13:39.077,0.9516,24.38,1,0.000133,0,0,1600,,,
2026-06-15T11:13:39.574,0.9515,24.38,2,0.000132,0,0,1600,,,
2026-06-15T11:13:40.053,0.9515,24.38,1,0.000133,0,0,1600,,,
2026-06-15T11:13:40.550,0.9515,24.38,2,0.000131,0,0,1600,,,
2026-06-15T11:13:41.061,0.9516,24.38,1,0.000132,0,0,1600,,,
2026-06-15T11:13:41.558,0.9515,24.38,1,0.000133,0,0,1600,,,
2026-06-15T11:13:42.053,0.9515,24.38,2,0.000132,0,0,1600,,,
2026-06-15T11:13:42.563,0.9516,24.38,1,0.000132,0,0,1600,,,
2026-06-15T11:13:43.061,0.9515,24.38,2,0.000131,0,0,1600,,,
2026-06-15T11:13:43.557,0.9515,24.38,1,0.000133,0,0,1600,,,
2026-06-15T11:13:44.069,0.9515,24.38,1,0.000133,0,0,1600,,,
2026-06-15T11:13:44.565,0.9515,24.38,2,0.000132,0,0,1600,,,
2026-06-15T11:13:45.076,0.9515,24.38,1,0.000132,0,0,1600,,,
2026-06-15T11:13:45.558,0.9515,24.38,2,0.000131,0,0,1600,,,
2026-06-15T11:13:46.072,0.9515,24.38,1,0.000133,0,0,1600,,,
2026-06-15T11:13:46.572,0.9515,24.38,2,0.000132,0,0,1600,,,
2026-06-15T11:13:47.071,0.9516,24.38,1,0.000131,0,0,1600,,,
2026-06-15T11:13:47.570,0.9516,24.38,1,0.000131,0,0,1600,,,
2026-06-15T11:13:48.068,0.9516,24.38,2,0.000132,0,0,1600,,,
2026-06-15T11:13:48.564,0.9515,24.38,1,0.000132,0,0,1600,,,
2026-06-15T11:13:49.060,0.9515,24.38,1,0.000133,0,0,1600,,,
2026-06-15T11:13:49.571,0.9516,24.38,2,0.000132,0,0,1600,,,
2026-06-15T11:13:50.069,0.9515,24.38,1,0.000133,0,0,1600,,,
2026-06-15T11:13:50.569,0.9515,24.38,2,0.000132,0,0,1600,,,
2026-06-15T11:13:51.071,0.9515,24.38,1,0.000131,0,0,1600,,,
2026-06-15T11:13:51.568,0.9515,24.39,1,0.000131,0,0,1600,,,
2026-06-15T11:13:52.067,0.9515,24.39,2,0.000132,0,0,1600,,,
2026-06-15T11:13:52.562,0.9515,24.39,1,0.000133,0,0,1600,,,
2026-06-15T11:13:53.059,0.9516,24.38,2,0.000132,0,0,1600,,,
2026-06-15T11:13:53.555,0.9515,24.39,1,0.000132,0,0,1600,,,
2026-06-15T11:13:54.066,0.9515,24.39,2,0.000132,0,0,1600,,,
2026-06-15T11:13:54.562,0.9515,24.39,1,0.000133,0,0,1600,,,
2026-06-15T11:13:55.074,0.9515,24.39,1,0.000132,0,0,1600,,,
2026-06-15T11:13:55.570,0.9515,24.38,2,0.000133,0,0,1600,,,
2026-06-15T11:13:56.066,0.9515,24.39,1,0.000132,0,0,1600,,,
2026-06-15T11:13:56.562,0.9515,24.39,2,0.000132,0,0,1600,,,
2026-06-15T11:13:57.057,0.9515,24.39,1,0.000132,0,0,1600,,,
2026-06-15T11:13:57.554,0.9516,24.39,1,0.000132,0,0,1600,,,
2026-06-15T11:13:58.056,0.9516,24.39,2,0.000133,0,0,1600,,,
2026-06-15T11:13:58.552,0.9516,24.39,1,0.000132,0,0,1600,,,
2026-06-15T11:13:59.067,0.9516,24.39,2,0.000131,0,0,1600,,,
2026-06-15T11:13:59.567,0.9516,24.39,1,0.000133,0,0,1600,,,
2026-06-15T11:14:00.064,0.9515,24.39,1,0.000133,0,0,1600,,,
2026-06-15T11:14:00.577,0.9515,24.39,2,0.000132,0,0,1600,,,
2026-06-15T11:14:01.057,0.9515,24.39,1,0.000133,0,0,1600,,,
2026-06-15T11:14:01.571,0.9516,24.39,2,0.000133,0,0,1600,,,
2026-06-15T11:14:02.069,0.9515,24.39,1,0.000132,0,0,1600,,,
2026-06-15T11:14:02.567,0.9515,24.39,2,0.000132,0,0,1600,,,
2026-06-15T11:14:03.062,0.9515,24.39,1,0.000133,0,0,1600,,,
2026-06-15T11:14:03.575,0.9515,24.39,1,0.000132,0,0,1600,,,
2026-06-15T11:14:04.070,0.9516,24.39,2,0.000131,0,0,1600,,,
2026-06-15T11:14:04.568,0.9515,24.39,1,0.000132,0,0,1600,,,
2026-06-15T11:14:05.062,0.9515,24.39,2,0.000133,0,0,1600,,,
2026-06-15T11:14:05.560,0.9515,24.39,1,0.000133,0,0,1600,,,
2026-06-15T11:14:06.060,0.9515,24.39,1,0.000131,0,0,1600,,,
2026-06-15T11:14:06.559,0.9515,24.39,2,0.000133,0,0,1600,,,
2026-06-15T11:14:07.055,0.9516,24.39,1,0.000133,0,0,1600,,,
2026-06-15T11:14:07.567,0.9515,24.39,2,0.000131,0,0,1600,,,
2026-06-15T11:14:08.063,0.9515,24.39,1,0.000132,0,0,1600,,,
2026-06-15T11:14:08.576,0.9515,24.39,2,0.000133,0,0,1600,,,
2026-06-15T11:14:09.061,0.9515,24.4,1,0.000133,0,0,1600,,,
2026-06-15T11:14:09.575,0.9516,24.39,1,0.000132,0,0,1600,,,
2026-06-15T11:14:10.055,0.9515,24.39,2,0.000133,0,0,1600,,,
2026-06-15T11:14:10.553,0.9515,24.39,1,0.000131,0,0,1600,,,
2026-06-15T11:14:11.068,0.9515,24.4,2,0.000131,0,0,1600,,,
2026-06-15T11:14:11.566,0.9515,24.39,1,0.000132,0,0,1600,,,
2026-06-15T11:14:12.062,0.9515,24.4,1,0.000133,0,0,1600,,,
2026-06-15T11:14:12.560,0.9515,24.4,2,0.000133,0,0,1600,,,
2026-06-15T11:14:13.054,0.9515,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:13.566,0.9515,24.4,2,0.000132,0,0,1600,,,
2026-06-15T11:14:14.060,0.9514,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:14.573,0.9515,24.4,2,0.000132,0,0,1600,,,
2026-06-15T11:14:15.069,0.9515,24.4,1,0.000131,0,0,1600,,,
2026-06-15T11:14:15.565,0.9514,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:16.061,0.9515,24.4,2,0.000133,0,0,1600,,,
2026-06-15T11:14:16.560,0.9515,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:17.060,0.9515,24.4,2,0.000132,0,0,1600,,,
2026-06-15T11:14:17.559,0.9515,24.4,1,0.000133,0,0,1600,,,
2026-06-15T11:14:18.075,0.9515,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:18.576,0.9515,24.4,2,0.000131,0,0,1600,,,
2026-06-15T11:14:19.074,0.9515,24.4,1,0.000133,0,0,1600,,,
2026-06-15T11:14:19.573,0.9515,24.4,2,0.000131,0,0,1600,,,
2026-06-15T11:14:20.074,0.9515,24.4,1,0.000133,0,0,1600,,,
2026-06-15T11:14:20.571,0.9515,24.4,1,0.000133,0,0,1600,,,
2026-06-15T11:14:21.068,0.9515,24.4,2,0.000132,0,0,1600,,,
2026-06-15T11:14:21.563,0.9515,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:22.075,0.9515,24.4,2,0.000133,0,0,1600,,,
2026-06-15T11:14:22.571,0.9515,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:23.068,0.9515,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:23.562,0.9515,24.4,2,0.000132,0,0,1600,,,
2026-06-15T11:14:24.075,0.9515,24.4,1,0.000133,0,0,1600,,,
2026-06-15T11:14:24.570,0.9515,24.4,2,0.000132,0,0,1600,,,
2026-06-15T11:14:25.066,0.9515,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:25.561,0.9515,24.4,1,0.000133,0,0,1600,,,
2026-06-15T11:14:26.075,0.9515,24.4,2,0.000131,0,0,1600,,,
2026-06-15T11:14:26.570,0.952,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:27.066,0.9524,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:14:27.562,0.9524,24.4,1,0.000133,0,0,1600,,,
2026-06-15T11:14:28.061,0.9524,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:28.558,0.9525,24.4,2,0.000133,0,0,1600,,,
2026-06-15T11:14:29.055,0.9525,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:29.555,0.9525,24.4,2,0.000131,0,0,1600,,,
2026-06-15T11:14:30.073,0.9525,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:30.569,0.9525,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:31.065,0.9525,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:14:31.561,0.9524,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:32.057,0.9525,24.4,1,0.000133,0,0,1600,,,
2026-06-15T11:14:32.558,0.9525,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:14:33.073,0.9525,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:33.568,0.9525,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:14:34.066,0.9524,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:14:34.564,0.9525,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:14:35.046,0.9524,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:35.560,0.9525,24.4,1,0.000132,0,0,1600,,,
2026-06-15T11:14:36.072,0.9524,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:14:36.568,0.9524,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:37.063,0.9525,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:14:37.560,0.9524,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:38.071,0.9524,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:38.567,0.9524,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:14:39.062,0.9523,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:14:39.558,0.9524,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:14:40.071,0.9525,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:14:40.567,0.9523,24.41,1,0.000134,0,0,1600,,,
2026-06-15T11:14:41.063,0.9524,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:14:41.559,0.9524,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:14:42.073,0.9523,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:42.572,0.9524,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:14:43.071,0.9523,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:43.570,0.9523,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:14:44.063,0.9522,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:44.561,0.9523,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:14:45.062,0.9523,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:14:45.558,0.9523,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:46.069,0.9523,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:14:46.566,0.9522,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:47.066,0.9522,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:47.564,0.9522,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:14:48.065,0.9523,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:48.563,0.9523,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:14:49.061,0.9523,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:49.573,0.9522,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:14:50.069,0.9523,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:14:50.569,0.9522,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:51.065,0.9523,24.41,2,0.000134,0,0,1600,,,
2026-06-15T11:14:51.564,0.9521,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:14:52.063,0.9523,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:52.562,0.9522,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:14:53.076,0.9522,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:14:53.556,0.9522,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:14:54.066,0.9521,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:14:54.564,0.9521,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:55.059,0.9522,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:14:55.572,0.9521,24.41,1,0.000134,0,0,1600,,,
2026-06-15T11:14:56.067,0.9522,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:14:56.563,0.9522,24.41,1,0.000131,0,0,1600,,,
2026-06-15T11:14:57.075,0.9521,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:57.570,0.9521,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:14:58.067,0.9521,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:14:58.562,0.9521,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:14:59.062,0.952,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:14:59.562,0.9521,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:15:00.060,0.952,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:15:00.559,0.9521,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:15:01.073,0.9521,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:15:01.557,0.952,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:15:02.072,0.9521,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:15:02.571,0.9521,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:15:03.070,0.9521,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:15:03.568,0.9521,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:15:04.065,0.9521,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:15:04.573,0.9521,24.41,2,0.000133,0,0,1600,,,
2026-06-15T11:15:05.071,0.9521,24.41,1,0.000133,0,0,1600,,,
2026-06-15T11:15:05.568,0.952,24.41,2,0.000132,0,0,1600,,,
2026-06-15T11:15:06.065,0.952,24.41,1,0.000132,0,0,1600,,,
2026-06-15T11:15:06.546,0.952,24.41,1,0.000132,0,0,1600,,,
