timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,pulses_interval,pulses_total,open_time_us,pulse_timestamps_us,pulse_open_times_us,pulse_acks
2026-07-06T17:21:41.485,,,0,,0,0,1600,,,
2026-07-06T17:21:41.989,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:21:42.485,0.9551,25.26,1,,0,0,1600,,,
2026-07-06T17:21:42.985,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:21:43.486,0.9551,25.27,2,,0,0,1600,,,
2026-07-06T17:21:43.998,0.9552,25.26,1,,0,0,1600,,,
2026-07-06T17:21:44.494,0.9552,25.26,1,,0,0,1600,,,
2026-07-06T17:21:44.991,0.9551,25.27,2,,0,0,1600,,,
2026-07-06T17:21:45.487,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:21:45.984,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:21:46.495,0.9552,25.27,2,,0,0,1600,,,
2026-07-06T17:21:46.990,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:21:47.488,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:21:47.986,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:21:48.498,0.9552,25.27,2,,0,0,1600,,,
2026-07-06T17:21:48.997,0.9551,25.26,1,,0,0,1600,,,
2026-07-06T17:21:49.493,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:21:49.989,0.9552,25.27,2,,0,0,1600,,,
2026-07-06T17:21:50.481,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:21:50.993,0.9552,25.26,1,,0,0,1600,,,
2026-07-06T17:21:51.485,0.9551,25.27,2,,0,0,1600,,,
2026-07-06T17:21:51.995,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:21:52.486,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:21:52.993,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:21:53.487,0.9552,25.26,2,,0,0,1600,,,
2026-07-06T17:21:53.996,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:21:54.488,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:21:54.995,0.9552,25.27,2,,0,0,1600,,,
2026-07-06T17:21:55.486,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:21:55.997,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:21:56.489,0.9551,25.27,2,,0,0,1600,,,
2026-07-06T17:21:56.997,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:21:57.490,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:21:57.983,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:21:58.490,0.9552,25.27,2,,0,0,1600,,,
2026-07-06T17:21:58.986,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:21:59.494,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:21:59.986,0.9551,25.27,2,,0,0,1600,,,
2026-07-06T17:22:00.491,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:22:00.985,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:22:01.483,0.9551,25.27,2,,0,0,1600,,,
2026-07-06T17:22:01.992,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:22:02.491,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:22:02.987,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:22:03.496,0.9552,25.27,2,,0,0,1600,,,
2026-07-06T17:22:03.988,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:22:04.500,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:22:04.982,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:22:05.493,0.9551,25.27,2,,0,0,1600,,,
2026-07-06T17:22:05.992,0.9551,25.27,1,,0,0,1600,,,
2026-07-06T17:22:06.490,0.9553,25.27,1,,0,0,1600,,,
2026-07-06T17:22:06.987,0.9552,25.27,2,,0,0,1600,,,
2026-07-06T17:22:07.485,0.9552,25.27,1,,0,0,1600,,,
2026-07-06T17:22:07.997,0.9551,25.27,1,,1,1,1600,2026-07-06T17:22:07.882756,1600,1
2026-07-06T17:22:08.495,0.9552,25.27,1,,0,1,1600,,,
2026-07-06T17:22:08.996,0.9551,25.27,2,,0,1,1600,,,
2026-07-06T17:22:09.493,0.9551,25.27,1,,0,1,1600,,,
2026-07-06T17:22:09.991,0.9551,25.28,1,,0,1,1600,,,
2026-07-06T17:22:10.488,0.9551,25.27,2,,0,1,1600,,,
2026-07-06T17:22:10.987,0.9552,25.28,1,,0,1,1600,,,
2026-07-06T17:22:11.502,0.9552,25.27,1,,0,1,1600,,,
2026-07-06T17:22:11.982,0.9551,25.28,1,,0,1,1600,,,
2026-07-06T17:22:12.496,0.9551,25.27,2,,0,1,1600,,,
2026-07-06T17:22:12.992,0.9552,25.27,1,,0,1,1600,,,
2026-07-06T17:22:13.491,0.9552,25.27,1,,0,1,1600,,,
2026-07-06T17:22:13.989,0.9552,25.27,2,,0,1,1600,,,
2026-07-06T17:22:14.488,0.9551,25.28,1,,0,1,1600,,,
2026-07-06T17:22:15.000,0.9552,25.27,1,,0,1,1600,,,
2026-07-06T17:22:15.494,0.9551,25.28,2,,0,1,1600,,,
2026-07-06T17:22:15.992,0.9551,25.27,1,,0,1,1600,,,
2026-07-06T17:22:16.488,0.955,25.27,1,,0,1,1600,,,
2026-07-06T17:22:16.984,0.9551,25.28,1,,0,1,1600,,,
2026-07-06T17:22:17.495,0.9552,25.27,2,,0,1,1600,,,
2026-07-06T17:22:17.994,0.9553,25.28,1,,0,1,1600,,,
2026-07-06T17:22:18.492,0.9552,25.27,1,,0,1,1600,,,
2026-07-06T17:22:18.990,0.9552,25.27,2,,0,1,1600,,,
2026-07-06T17:22:19.486,0.9551,25.27,1,,0,1,1600,,,
2026-07-06T17:22:19.985,0.9551,25.27,1,,0,1,1600,,,
2026-07-06T17:22:20.483,0.9552,25.27,1,,0,1,1600,,,
2026-07-06T17:22:20.995,0.9552,25.27,2,,0,1,1600,,,
2026-07-06T17:22:21.492,0.9552,25.28,1,,0,1,1600,,,
2026-07-06T17:22:21.986,0.9552,25.28,1,,0,1,1600,,,
2026-07-06T17:22:22.483,0.9552,25.28,1,,0,1,1600,,,
2026-07-06T17:22:22.996,0.9552,25.28,2,,0,1,1600,,,
2026-07-06T17:22:23.493,0.9552,25.28,1,,0,1,1600,,,
2026-07-06T17:22:23.993,0.9552,25.28,1,,0,1,1600,,,
2026-07-06T17:22:24.493,0.9552,25.28,1,,0,1,1600,,,
2026-07-06T17:22:24.988,0.9552,25.28,2,,0,1,1600,,,
2026-07-06T17:22:25.483,0.9551,25.28,1,,0,1,1600,,,
2026-07-06T17:22:25.990,0.9552,25.28,1,,0,1,1600,,,
2026-07-06T17:22:26.497,0.9552,25.28,2,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:26.986,0.9551,25.28,1,5.166606946953014e-12,0,1,1600,,,
2026-07-06T17:22:27.493,0.9551,25.28,1,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:27.989,0.9551,25.28,1,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:28.485,0.9552,25.28,2,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:28.996,0.9551,25.28,1,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:29.493,0.9552,25.28,1,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:29.993,0.9553,25.28,2,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:30.492,0.9552,25.28,1,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:30.987,0.9551,25.28,1,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:31.499,0.9551,25.28,2,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:31.995,0.9552,25.28,1,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:32.493,0.9552,25.28,1,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:32.993,0.9552,25.28,2,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:33.492,0.9553,25.28,1,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:33.988,0.9552,25.28,1,5.166606946953014e-12,0,1,1600,,,
2026-07-06T17:22:34.487,0.9552,25.28,1,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:34.987,0.9551,25.28,2,5.128041745460836e-12,0,1,1600,,,
2026-07-06T17:22:35.484,0.9553,25.28,1,5.128041745460836e-12,1,2,1600,2026-07-06T17:22:35.251476,1600,1
2026-07-06T17:22:35.994,0.9551,25.28,1,5.166606946953014e-12,0,2,1600,,,
2026-07-06T17:22:36.490,0.9551,25.28,2,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:36.987,0.9551,25.28,1,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:37.486,0.9551,25.28,1,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:37.983,0.9552,25.28,1,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:38.497,0.9552,25.28,2,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:38.995,0.9552,25.28,1,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:39.490,0.9552,25.28,1,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:39.986,0.9551,25.28,2,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:40.482,0.9552,25.28,1,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:40.993,0.9551,25.28,1,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:41.490,0.9551,25.28,1,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:41.986,0.9552,25.28,2,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:42.497,0.9551,25.28,1,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:42.993,0.9551,25.28,1,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:43.489,0.9552,25.28,2,5.128041745460836e-12,0,2,1600,,,
2026-07-06T17:22:43.983,0.9552,25.28,1,5.128041745460836e-12,0,2,1600,,,
