timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,pulses_interval,pulses_total,open_time_us,pulse_timestamps_us,pulse_open_times_us,pulse_acks
2026-06-15T12:40:41.638,,,0,,0,0,1600,,,
2026-06-15T12:40:42.141,0.9514,24.26,1,6e-06,0,0,1600,,,
2026-06-15T12:40:42.640,0.9515,24.27,1,6e-06,0,0,1600,,,
2026-06-15T12:40:43.138,0.9514,24.26,1,6e-06,0,0,1600,,,
2026-06-15T12:40:43.653,0.9514,24.27,2,6e-06,0,0,1600,,,
2026-06-15T12:40:44.141,0.9514,24.27,1,6e-06,0,0,1600,,,
2026-06-15T12:40:44.643,0.9514,24.26,1,6e-06,0,0,1600,,,
2026-06-15T12:40:45.144,0.9515,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:40:45.644,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:46.143,0.9514,24.27,1,6e-06,0,0,1600,,,
2026-06-15T12:40:46.647,0.9514,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:40:47.148,0.9515,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:47.650,0.9515,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:40:48.150,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:48.650,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:49.150,0.9514,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:40:49.645,0.9515,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:50.144,0.9513,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:50.644,0.9515,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:40:51.139,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:51.651,0.9514,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:40:52.138,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:52.638,0.9515,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:40:53.153,0.9513,24.26,1,5e-06,0,0,1600,,,
2026-06-15T12:40:53.651,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:54.148,0.9515,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:40:54.648,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:55.144,0.9514,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:40:55.645,0.9515,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:56.142,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:56.643,0.9515,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:40:57.143,0.9515,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:57.646,0.9514,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:40:58.146,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:58.645,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:40:59.143,0.9515,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:40:59.641,0.9513,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:41:00.144,0.9514,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:41:00.646,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:41:01.147,0.9516,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:41:01.643,0.9515,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:41:02.143,0.9515,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:41:02.645,0.9515,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:41:03.150,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:41:03.649,0.9515,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:41:04.151,0.9515,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:41:04.648,0.9515,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:41:05.148,0.9514,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:41:05.645,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:41:06.147,0.9514,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:41:06.646,0.9515,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:41:07.147,0.9515,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:41:07.646,0.9515,24.27,2,5e-06,0,0,1600,,,
2026-06-15T12:41:08.148,0.9515,24.27,1,5e-06,0,0,1600,,,
2026-06-15T12:41:08.650,0.9515,24.27,1,5e-06,1,1,1600,2026-06-15T12:41:08.460046,1600,1
2026-06-15T12:41:09.151,0.9514,24.27,2,5e-06,0,1,1600,,,
2026-06-15T12:41:09.652,0.9512,24.27,1,5e-06,0,1,1600,,,
2026-06-15T12:41:10.149,0.9513,24.27,2,6e-06,0,1,1600,,,
2026-06-15T12:41:10.650,0.9513,24.27,1,6e-06,0,1,1600,,,
2026-06-15T12:41:11.149,0.9512,24.27,1,6e-06,0,1,1600,,,
2026-06-15T12:41:11.653,0.9513,24.27,2,6e-06,0,1,1600,,,
2026-06-15T12:41:12.153,0.9512,24.28,1,7e-06,0,1,1600,,,
2026-06-15T12:41:12.653,0.9512,24.27,2,7e-06,0,1,1600,,,
2026-06-15T12:41:13.138,0.9513,24.27,1,7e-06,0,1,1600,,,
2026-06-15T12:41:13.651,0.9513,24.27,1,7e-06,0,1,1600,,,
2026-06-15T12:41:14.154,0.9513,24.28,2,7e-06,0,1,1600,,,
2026-06-15T12:41:14.652,0.9512,24.27,1,6e-06,0,1,1600,,,
2026-06-15T12:41:15.138,0.9513,24.27,2,6e-06,0,1,1600,,,
2026-06-15T12:41:15.651,0.9512,24.28,1,6e-06,0,1,1600,,,
2026-06-15T12:41:16.151,0.9514,24.28,1,6e-06,0,1,1600,,,
