timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,pulses_interval,pulses_total,open_time_us,pulse_timestamps_us,pulse_open_times_us,pulse_acks
2026-06-10T17:57:31.336,,,0,0.000145,0,0,1600,,,
2026-06-10T17:57:31.846,0.9434,23.51,1,0.000144,0,0,1600,,,
2026-06-10T17:57:32.341,0.9435,23.51,1,0.000143,0,0,1600,,,
2026-06-10T17:57:32.830,0.9434,23.51,1,0.000143,0,0,1600,,,
2026-06-10T17:57:33.322,0.9435,23.52,2,0.000144,0,0,1600,,,
2026-06-10T17:57:33.834,0.9434,23.51,1,0.000144,0,0,1600,,,
2026-06-10T17:57:34.331,0.9434,23.51,1,0.000143,0,0,1600,,,
2026-06-10T17:57:34.840,0.9435,23.51,2,0.000143,0,0,1600,,,
2026-06-10T17:57:35.335,0.9434,23.51,1,0.000143,0,0,1600,,,
2026-06-10T17:57:35.846,0.9435,23.51,1,0.000144,0,0,1600,,,
2026-06-10T17:57:36.338,0.9434,23.51,1,0.000144,0,0,1600,,,
2026-06-10T17:57:36.845,0.9434,23.51,2,0.000143,0,0,1600,,,
2026-06-10T17:57:37.339,0.9435,23.51,1,0.000144,0,0,1600,,,
2026-06-10T17:57:37.833,0.9435,23.51,1,0.000145,0,0,1600,,,
2026-06-10T17:57:38.345,0.9434,23.51,2,0.000144,0,0,1600,,,
2026-06-10T17:57:38.839,0.9434,23.51,1,0.000144,0,0,1600,,,
2026-06-10T17:57:39.352,0.9435,23.51,1,0.000144,0,0,1600,,,
2026-06-10T17:57:39.832,0.9435,23.51,2,0.000142,0,0,1600,,,
2026-06-10T17:57:40.330,0.9435,23.51,1,0.000144,0,0,1600,,,
2026-06-10T17:57:40.844,0.9434,23.51,1,0.000144,0,0,1600,,,
2026-06-10T17:57:41.340,0.9434,23.51,1,0.000143,0,0,1600,,,
2026-06-10T17:57:41.833,0.9435,23.51,2,0.000146,0,0,1600,,,
2026-06-10T17:57:42.344,0.9435,23.51,1,0.000142,0,0,1600,,,
2026-06-10T17:57:42.840,0.9434,23.51,1,0.000142,0,0,1600,,,
2026-06-10T17:57:43.336,0.9435,23.51,2,0.000144,0,0,1600,,,
2026-06-10T17:57:43.837,0.9434,23.51,1,0.000142,0,0,1600,,,
2026-06-10T17:57:44.350,0.9435,23.51,1,0.000143,0,0,1600,,,
2026-06-10T17:57:44.832,0.9434,23.51,2,0.000144,0,0,1600,,,
