timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,pulses_interval,pulses_total,open_time_us,pulse_timestamps_us,pulse_open_times_us,pulse_acks
2026-07-07T10:40:44.674,,,0,1.4352667523364012e-06,0,0,1600,,,
2026-07-07T10:40:45.172,0.9559,21.23,1,1.403366191728068e-06,0,0,1600,,,
2026-07-07T10:40:45.683,0.956,21.23,1,1.4139201424635866e-06,0,0,1600,,,
2026-07-07T10:40:46.177,0.9559,21.23,2,1.4352667523364012e-06,0,0,1600,,,
2026-07-07T10:40:46.672,0.9559,21.23,1,1.4139201424635866e-06,0,0,1600,,,
2026-07-07T10:40:47.178,0.9559,21.24,2,1.4139201424635866e-06,0,0,1600,,,
2026-07-07T10:40:47.687,0.956,21.24,1,1.4245534636989703e-06,0,0,1600,,,
2026-07-07T10:40:48.164,0.956,21.24,1,1.4460606097670391e-06,0,0,1600,,,
2026-07-07T10:40:48.674,0.9559,21.24,2,1.4139201424635866e-06,0,0,1600,,,
2026-07-07T10:40:49.171,0.956,21.24,1,1.4352667523364012e-06,0,0,1600,,,
2026-07-07T10:40:49.684,0.956,21.23,1,1.4245534636989703e-06,0,0,1600,,,
2026-07-07T10:40:50.184,0.956,21.23,2,1.4245534636989703e-06,0,0,1600,,,
2026-07-07T10:40:50.666,0.9558,21.23,1,1.4352667523364012e-06,0,0,1600,,,
2026-07-07T10:40:51.180,0.9559,21.23,2,1.4139201424635866e-06,0,0,1600,,,
2026-07-07T10:40:51.678,0.9559,21.24,1,1.4245534636989703e-06,0,0,1600,,,
2026-07-07T10:40:52.178,0.9559,21.24,1,1.4245534636989703e-06,0,0,1600,,,
2026-07-07T10:40:52.674,0.9559,21.24,2,1.4245534636989703e-06,0,0,1600,,,
2026-07-07T10:40:53.172,0.9559,21.24,1,1.4245534636989703e-06,0,0,1600,,,
2026-07-07T10:40:53.673,0.956,21.24,1,1.4352667523364012e-06,0,0,1600,,,
2026-07-07T10:40:54.188,0.956,21.24,2,1.4245534636989703e-06,0,0,1600,,,
2026-07-07T10:40:54.688,0.956,21.24,1,1.4352667523364012e-06,0,0,1600,,,
2026-07-07T10:40:55.188,0.9559,21.24,2,1.4139201424635866e-06,0,0,1600,,,
2026-07-07T10:40:55.688,0.956,21.24,1,1.4352667523364012e-06,0,0,1600,,,
2026-07-07T10:40:56.189,0.9559,21.24,2,1.4352667523364012e-06,0,0,1600,,,
2026-07-07T10:40:56.688,0.9558,21.24,1,1.4245534636989703e-06,0,0,1600,,,
2026-07-07T10:40:57.184,0.9559,21.24,1,1.4245534636989703e-06,0,0,1600,,,
2026-07-07T10:40:57.682,0.9559,21.24,1,1.4245534636989703e-06,0,0,1600,,,
2026-07-07T10:40:58.182,0.9559,21.24,2,1.4245534636989703e-06,0,0,1600,,,
2026-07-07T10:40:58.678,0.9559,21.24,1,1.4900539142566248e-06,0,0,1600,,,
