timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,pulses_interval,pulses_total,open_time_us,pulse_timestamps_us,pulse_open_times_us,pulse_acks
2026-06-16T12:49:27.943,,,0,0.0,0,0,1600,,,
2026-06-16T12:49:28.452,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:28.951,3.621,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:29.447,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:29.953,3.6209,25.33,2,0.0,0,0,1600,,,
2026-06-16T12:49:30.447,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:30.940,3.621,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:31.449,3.6209,25.33,2,0.0,0,0,1600,,,
2026-06-16T12:49:31.947,3.621,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:32.452,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:32.959,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:33.450,3.621,25.33,2,3e-06,0,0,1600,,,
2026-06-16T12:49:33.953,3.621,25.33,1,3e-06,0,0,1600,,,
2026-06-16T12:49:34.445,3.6209,25.33,1,3e-06,0,0,1600,,,
2026-06-16T12:49:34.953,3.6209,25.33,2,3e-06,0,0,1600,,,
2026-06-16T12:49:35.457,3.621,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:35.951,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:36.454,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:36.957,3.621,25.33,2,0.0,0,0,1600,,,
2026-06-16T12:49:37.449,3.621,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:37.951,3.621,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:38.452,3.621,25.33,2,0.0,0,0,1600,,,
2026-06-16T12:49:38.937,3.621,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:39.455,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:39.948,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:40.441,3.6209,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:49:40.955,3.621,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:41.456,3.621,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:41.951,3.6209,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:49:42.444,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:42.951,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:43.445,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:43.952,3.6209,25.33,2,0.0,0,0,1600,,,
2026-06-16T12:49:44.440,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:44.948,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:45.440,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:45.953,3.6209,25.33,2,0.0,0,0,1600,,,
2026-06-16T12:49:46.445,3.621,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:46.952,3.6209,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:47.446,3.621,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:49:47.947,3.621,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:48.447,3.621,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:48.948,3.621,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:49.458,3.6209,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:49:49.949,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:50.447,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:50.942,3.621,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:49:51.447,3.621,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:51.946,3.621,25.33,1,0.0,0,0,1600,,,
2026-06-16T12:49:52.441,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:52.950,3.6209,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:49:53.440,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:53.950,3.621,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:54.443,3.6209,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:49:54.951,3.6207,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:55.445,3.6208,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:55.953,3.6208,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:56.446,3.6209,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:49:56.955,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:49:57.448,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:49:57.941,3.6209,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:49:58.439,3.621,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:49:58.948,3.621,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:49:59.449,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:49:59.945,3.6209,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:50:00.453,3.621,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:00.943,3.621,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:01.440,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:01.945,3.6209,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:02.449,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:02.943,3.6208,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:03.443,3.6209,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:50:03.951,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:04.445,3.6208,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:04.952,3.6209,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:05.447,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:05.940,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:06.448,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:06.950,3.6209,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:07.448,3.6208,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:07.956,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:08.441,3.6209,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:08.949,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:09.453,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:09.946,3.6208,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:50:10.455,3.621,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:10.947,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:11.442,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:11.948,3.621,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:12.443,3.621,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:12.952,3.621,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:13.445,3.6208,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:50:13.946,3.621,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:14.454,3.621,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:14.947,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:15.455,3.6209,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:50:15.966,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:16.449,3.621,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:16.948,3.6209,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:50:17.453,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:17.956,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:18.440,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:18.945,3.6209,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:50:19.456,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:19.949,3.6208,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:20.439,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:20.959,3.6208,25.34,2,0.0,0,0,1600,,,
2026-06-16T12:50:21.443,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:21.952,3.6209,25.34,1,0.0,0,0,1600,,,
2026-06-16T12:50:22.452,3.6209,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:22.942,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:23.447,3.6208,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:23.955,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:24.433,3.6208,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:24.949,3.621,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:25.443,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:25.950,3.6208,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:26.443,3.6209,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:26.939,3.6208,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:27.446,3.6208,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:27.953,3.6208,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:28.446,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:28.954,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:29.457,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:29.952,3.6209,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:30.450,3.6208,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:30.946,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:31.436,3.621,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:31.955,3.6208,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:32.445,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:32.940,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:33.449,3.621,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:33.948,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:34.451,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:34.943,3.6209,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:35.451,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:35.956,3.6208,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:36.458,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:50:36.957,3.6208,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:37.444,3.6209,25.34,1,3e-06,0,0,1600,,,
2026-06-16T12:50:37.945,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:38.445,3.6209,25.34,2,3e-06,0,0,1600,,,
2026-06-16T12:50:38.955,3.621,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:39.456,3.6208,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:39.957,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:50:40.451,3.6208,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:40.937,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:41.448,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:41.940,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:50:42.466,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:42.950,3.621,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:43.457,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:50:43.950,3.6208,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:44.444,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:44.953,3.6208,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:45.446,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:50:45.951,3.621,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:46.453,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:46.940,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:50:47.449,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:47.950,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:48.450,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:48.949,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:50:49.455,3.6209,25.35,1,0.0,0,0,1600,,,
2026-06-16T12:50:49.940,3.6209,25.35,1,0.0,0,0,1600,,,
2026-06-16T12:50:50.447,3.6209,25.35,2,0.0,0,0,1600,,,
2026-06-16T12:50:50.949,3.6209,25.35,1,0.0,0,0,1600,,,
2026-06-16T12:50:51.446,3.621,25.35,1,0.0,0,0,1600,,,
2026-06-16T12:50:51.950,3.6209,25.35,1,0.0,0,0,1600,,,
2026-06-16T12:50:52.458,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:50:52.949,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:53.444,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:53.953,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:50:54.445,3.621,25.35,1,0.0,0,0,1600,,,
2026-06-16T12:50:54.954,3.6209,25.35,1,0.0,0,0,1600,,,
2026-06-16T12:50:55.448,3.6209,25.35,1,0.0,0,0,1600,,,
2026-06-16T12:50:55.958,3.6209,25.35,2,0.0,0,0,1600,,,
2026-06-16T12:50:56.449,3.621,25.35,1,0.0,0,0,1600,,,
2026-06-16T12:50:56.944,3.621,25.35,1,0.0,0,0,1600,,,
2026-06-16T12:50:57.453,3.6209,25.35,2,0.0,0,0,1600,,,
2026-06-16T12:50:57.946,3.6209,25.35,1,0.0,0,0,1600,,,
2026-06-16T12:50:58.454,3.621,25.35,1,0.0,0,0,1600,,,
2026-06-16T12:50:58.944,3.621,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:50:59.455,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:50:59.948,3.6208,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:51:00.449,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:51:00.957,3.6208,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:51:01.451,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:51:01.944,3.621,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:51:02.453,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:51:02.942,3.6209,25.36,2,3e-06,0,0,1600,,,
2026-06-16T12:51:03.448,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:51:03.955,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:51:04.450,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:51:04.940,3.621,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:51:05.452,3.621,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:51:05.952,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:51:06.445,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:51:06.953,3.6208,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:51:07.445,3.6209,25.35,1,3e-06,0,0,1600,,,
2026-06-16T12:51:07.956,3.6209,25.35,2,3e-06,0,0,1600,,,
2026-06-16T12:51:08.447,3.6208,25.35,1,3e-06,0,0,1600,,,
