timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,pulses_interval,pulses_total,open_time_us,pulse_timestamps_us,pulse_open_times_us,pulse_acks
2026-07-02T13:19:10.108,,,0,,0,0,1600,,,
2026-07-02T13:19:10.619,,,0,4.734673148905974e-10,0,0,1600,,,
2026-07-02T13:19:11.118,,,0,4.526544287574603e-10,0,0,1600,,,
2026-07-02T13:19:11.615,,,0,4.0453741941116023e-10,0,0,1600,,,
2026-07-02T13:19:12.114,,,0,5.027139958078808e-10,0,0,1600,,,
2026-07-02T13:19:12.614,,,0,3.7815849008848843e-10,0,0,1600,,,
2026-07-02T13:19:13.112,,,0,4.231379029409661e-10,0,0,1600,,,
2026-07-02T13:19:13.623,,,0,7.29378807696618e-09,0,0,1600,,,
2026-07-02T13:19:14.110,,,0,5.486634367078625e-09,0,0,1600,,,
2026-07-02T13:19:14.613,,,0,9.086085797893434e-10,0,0,1600,,,
2026-07-02T13:19:15.117,,,0,4.168446060874174e-10,0,0,1600,,,
2026-07-02T13:19:15.617,,,0,4.989615782657079e-10,0,0,1600,,,
2026-07-02T13:19:16.116,,,0,3.725341685156024e-10,0,0,1600,,,
2026-07-02T13:19:16.616,,,0,1.1781509114276181e-08,0,0,1600,,,
2026-07-02T13:19:17.113,,,0,1.266712987811549e-07,0,0,1600,,,
2026-07-02T13:19:17.610,,,0,5.090580427845517e-09,0,0,1600,,,
2026-07-02T13:19:18.110,,,0,1.1606283652970096e-08,0,0,1600,,,
2026-07-02T13:19:18.610,,,0,1.6588900465891701e-07,0,0,1600,,,
2026-07-02T13:19:19.121,,,0,2.161546207217541e-08,0,0,1600,,,
2026-07-02T13:19:19.616,,,0,3.4479898584100257e-09,0,0,1600,,,
2026-07-02T13:19:20.114,,,0,1.7746080443070612e-07,0,0,1600,,,
2026-07-02T13:19:20.612,,,0,1.1899157455250636e-09,0,0,1600,,,
2026-07-02T13:19:21.111,,,0,1.175275025094231e-07,0,0,1600,,,
2026-07-02T13:19:21.624,,,0,4.425936299437891e-10,0,0,1600,,,
2026-07-02T13:19:22.122,,,0,4.075797244205761e-10,0,0,1600,,,
2026-07-02T13:19:22.618,,,0,1.7177340324939094e-09,0,0,1600,,,
2026-07-02T13:19:23.117,,,0,4.4927567178396065e-10,0,0,1600,,,
2026-07-02T13:19:23.613,,,0,3.12799210942245e-09,0,0,1600,,,
2026-07-02T13:19:24.112,,,0,4.075797244205761e-10,0,0,1600,,,
2026-07-02T13:19:24.609,,,0,5.141414182343696e-10,0,0,1600,,,
2026-07-02T13:19:25.123,,,0,4.3928996998026234e-10,0,0,1600,,,
2026-07-02T13:19:25.621,,,0,5.500060106974109e-10,0,0,1600,,,
2026-07-02T13:19:26.122,,,0,4.806154711088728e-10,0,0,1600,,,
2026-07-02T13:19:26.622,,,0,1.6099119161765202e-07,0,0,1600,,,
2026-07-02T13:19:27.121,,,0,4.806154711088728e-10,0,0,1600,,,
2026-07-02T13:19:27.621,,,0,2.6861285972887332e-08,0,0,1600,,,
2026-07-02T13:19:28.122,,,0,3.8100241357626845e-10,0,0,1600,,,
2026-07-02T13:19:28.620,,,0,4.0453741941116023e-10,0,0,1600,,,
2026-07-02T13:19:29.122,,,0,1.2729198408285834e-09,0,0,1600,,,
2026-07-02T13:19:29.618,,,0,3.8966315419967243e-10,0,0,1600,,,
2026-07-02T13:19:30.121,,,0,1.696599037147518e-07,0,0,1600,,,
2026-07-02T13:19:30.618,,,0,7.705337360495027e-10,0,0,1600,,,
2026-07-02T13:19:31.114,,,0,1.3997161403692696e-08,0,0,1600,,,
2026-07-02T13:19:31.612,,,0,1.8701633729354161e-07,0,0,1600,,,
2026-07-02T13:19:32.124,,,0,9.43292087438349e-10,0,0,1600,,,
2026-07-02T13:19:32.608,,,0,1.4714843775136072e-07,0,0,1600,,,
2026-07-02T13:19:33.117,,,0,4.1997946672674793e-10,0,0,1600,,,
2026-07-02T13:19:33.617,,,0,6.263459769315042e-08,0,0,1600,,,
2026-07-02T13:19:34.114,,,0,4.3064629168157434e-08,0,0,1600,,,
2026-07-02T13:19:34.611,,,0,2.3472379140147092e-08,0,0,1600,,,
2026-07-02T13:19:35.110,,,0,9.132071199496667e-09,0,0,1600,,,
2026-07-02T13:19:35.623,,,0,1.3249559906493998e-07,0,0,1600,,,
2026-07-02T13:19:36.119,,,0,3.544214924314464e-08,0,0,1600,,,
2026-07-02T13:19:36.620,,,0,3.6699349703648486e-10,0,0,1600,,,
2026-07-02T13:19:37.120,,,0,3.7815849008848843e-10,0,0,1600,,,
2026-07-02T13:19:37.617,,,0,4.3928996998026234e-10,0,0,1600,,,
2026-07-02T13:19:38.117,,,0,3.6425414056814145e-10,0,0,1600,,,
2026-07-02T13:19:38.615,,,0,4.770280040006011e-10,0,0,1600,,,
2026-07-02T13:19:39.116,,,0,4.4592213492974124e-10,0,0,1600,,,
2026-07-02T13:19:39.614,,,0,1.6505365500666896e-08,0,0,1600,,,
2026-07-02T13:19:40.114,,,0,1.730652172080371e-09,0,0,1600,,,
2026-07-02T13:19:40.613,,,0,6.263459769315042e-08,0,0,1600,,,
2026-07-02T13:19:41.123,,,0,2.990490445524493e-09,0,0,1600,,,
2026-07-02T13:19:41.624,,,0,2.260933316288413e-08,0,0,1600,,,
2026-07-02T13:19:42.119,,,0,1.6422251183599575e-09,0,0,1600,,,
2026-07-02T13:19:42.619,,,0,4.4592213492974124e-10,0,0,1600,,,
2026-07-02T13:19:43.116,,,0,3.8100241357626845e-10,0,0,1600,,,
2026-07-02T13:19:43.615,,,0,4.3928996998026234e-10,0,0,1600,,,
2026-07-02T13:19:44.114,,,0,4.168446060874174e-10,0,0,1600,,,
2026-07-02T13:19:44.614,,,0,3.688508802620439e-09,0,0,1600,,,
2026-07-02T13:19:45.115,,,0,4.806154711088728e-10,0,0,1600,,,
2026-07-02T13:19:45.615,,,0,4.965286040295402e-08,0,0,1600,,,
2026-07-02T13:19:46.118,,,0,4.231379029409661e-10,0,0,1600,,,
2026-07-02T13:19:46.615,,,0,4.0151782313629565e-10,0,0,1600,,,
2026-07-02T13:19:47.114,,,0,4.4592213492974124e-10,0,0,1600,,,
2026-07-02T13:19:47.613,,,0,3.925935979834193e-10,0,0,1600,,,
2026-07-02T13:19:48.115,,,0,8.60078944742132e-09,0,0,1600,,,
2026-07-02T13:19:48.612,,,0,5.064946332331573e-10,0,0,1600,,,
2026-07-02T13:19:49.110,,,0,9.386925241735855e-08,0,0,1600,,,
2026-07-02T13:19:49.611,,,0,3.7815849008848843e-10,0,0,1600,,,
2026-07-02T13:19:50.109,,,0,1.805808135406232e-08,0,0,1600,,,
2026-07-02T13:19:50.622,,,0,4.0151782313629565e-10,0,0,1600,,,
2026-07-02T13:19:51.110,,,0,3.7815849008848843e-10,0,0,1600,,,
2026-07-02T13:19:51.609,,,0,4.699332038993432e-10,0,0,1600,,,
2026-07-02T13:19:52.109,,,0,3.725341685156024e-10,0,0,1600,,,
2026-07-02T13:19:52.609,,,0,3.4915020936357136e-08,0,0,1600,,,
2026-07-02T13:19:53.120,,,0,1.7482144380054343e-07,0,0,1600,,,
2026-07-02T13:19:53.618,,,0,2.7678483208470316e-08,0,0,1600,,,
2026-07-02T13:19:54.120,,,0,1.4567020948710101e-09,0,0,1600,,,
2026-07-02T13:19:54.621,,,0,6.278786393267452e-09,0,0,1600,,,
2026-07-02T13:19:55.120,,,0,3.7533579455233166e-10,0,0,1600,,,
2026-07-02T13:19:55.619,,,0,1.1606283652970096e-08,0,0,1600,,,
