timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,pulses_interval,pulses_total,open_time_us,pulse_timestamps_us,pulse_open_times_us,pulse_acks
2026-07-02T11:44:10.333,,,0,1.73488706078579e-10,0,0,1600,,,
2026-07-02T11:44:10.847,,,0,1.5857135915607972e-10,0,0,1600,,,
2026-07-02T11:44:11.346,,,0,1.428039331899992e-07,0,0,1600,,,
2026-07-02T11:44:11.831,,,0,5.390973996836617e-11,0,0,1600,,,
2026-07-02T11:44:12.330,,,0,3.995599919893592e-08,0,0,1600,,,
2026-07-02T11:44:12.845,,,0,1.3050407922828763e-10,0,0,1600,,,
2026-07-02T11:44:13.331,,,0,6.170303823263919e-08,0,0,1600,,,
2026-07-02T11:44:13.831,,,0,2.9311781900653295e-10,0,0,1600,,,
2026-07-02T11:44:14.349,,,0,3.215286811332198e-08,0,0,1600,,,
2026-07-02T11:44:14.834,,,0,3.70658237746351e-11,0,0,1600,,,
2026-07-02T11:44:15.333,,,0,5.219036503045478e-10,0,0,1600,,,
2026-07-02T11:44:15.847,,,0,5.710009012403172e-10,0,0,1600,,,
2026-07-02T11:44:16.346,,,0,4.6061272662440825e-11,0,0,1600,,,
2026-07-02T11:44:16.845,,,0,1.175275025094231e-07,0,0,1600,,,
2026-07-02T11:44:17.328,,,0,2.9681684713979262e-09,0,0,1600,,,
2026-07-02T11:44:17.844,,,0,5.839805846364233e-10,0,0,1600,,,
2026-07-02T11:44:18.342,,,0,7.385832727769638e-08,0,0,1600,,,
2026-07-02T11:44:18.843,,,0,3.9651397737046934e-11,0,0,1600,,,
2026-07-02T11:44:19.341,,,0,1.5859678224752812e-07,0,0,1600,,,
2026-07-02T11:44:19.835,,,0,1.8983980990147232e-07,0,0,1600,,,
2026-07-02T11:44:20.335,,,0,2.5869487166072504e-11,0,0,1600,,,
2026-07-02T11:44:20.838,,,0,1.884227850348134e-07,0,0,1600,,,
2026-07-02T11:44:21.338,,,0,2.412356889569159e-10,0,0,1600,,,
2026-07-02T11:44:21.839,,,0,2.3826752562834473e-08,0,0,1600,,,
2026-07-02T11:44:22.339,,,0,4.241733171939904e-11,0,0,1600,,,
2026-07-02T11:44:22.840,,,0,1.5162511458180515e-07,0,0,1600,,,
2026-07-02T11:44:23.340,,,0,1.6462436269416896e-10,0,0,1600,,,
2026-07-02T11:44:23.841,,,0,4.274318104599392e-08,0,0,1600,,,
2026-07-02T11:44:24.344,,,0,1.5274091594401095e-10,0,0,1600,,,
2026-07-02T11:44:24.843,,,0,9.76909051032785e-09,0,0,1600,,,
2026-07-02T11:44:25.342,,,0,6.405837346291478e-08,0,0,1600,,,
2026-07-02T11:44:25.822,,,0,4.370778841074619e-11,0,0,1600,,,
2026-07-02T11:44:26.347,,,0,1.4385481993538584e-10,0,0,1600,,,
2026-07-02T11:44:26.843,,,0,2.887583006668813e-10,0,0,1600,,,
