timestamp,keller_pressure_bar,keller_temperature_degC,n_keller_samples,vacuum_chamber_mbar,pulses_interval,pulses_total,open_time_us,pulse_timestamps_us,pulse_open_times_us,pulse_acks
2026-06-16T15:41:24.276,,,0,0.0,0,0,1600,,,
2026-06-16T15:41:24.783,3.5731,24.88,1,0.0,0,0,1600,,,
2026-06-16T15:41:25.280,3.5731,24.88,1,0.0,0,0,1600,,,
2026-06-16T15:41:25.776,3.5731,24.88,1,0.0,0,0,1600,,,
2026-06-16T15:41:26.288,3.5731,24.88,2,0.0,0,0,1600,,,
2026-06-16T15:41:26.782,3.573,24.88,1,0.0,0,0,1600,,,
2026-06-16T15:41:27.276,3.5731,24.88,1,0.0,0,0,1600,,,
2026-06-16T15:41:27.784,3.5731,24.88,1,0.0,0,0,1600,,,
2026-06-16T15:41:28.278,3.5731,24.87,2,0.0,0,0,1600,,,
2026-06-16T15:41:28.787,3.573,24.88,1,0.0,0,0,1600,,,
2026-06-16T15:41:29.282,3.5731,24.88,1,0.0,0,0,1600,,,
2026-06-16T15:41:29.777,3.5731,24.88,2,0.0,0,0,1600,,,
2026-06-16T15:41:30.274,3.573,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:30.770,3.573,24.88,1,0.0,0,0,1600,,,
2026-06-16T15:41:31.282,3.573,24.88,2,0.0,0,0,1600,,,
2026-06-16T15:41:31.778,3.5729,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:32.290,3.573,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:32.786,3.573,24.88,2,0.0,0,0,1600,,,
2026-06-16T15:41:33.281,3.573,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:33.777,3.573,24.87,2,0.0,0,0,1600,,,
2026-06-16T15:41:34.289,3.573,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:34.790,3.5731,24.87,2,0.0,0,0,1600,,,
2026-06-16T15:41:35.288,3.5729,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:35.786,3.5729,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:36.284,3.573,24.87,2,0.0,0,0,1600,,,
2026-06-16T15:41:36.779,3.5729,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:37.291,3.5729,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:37.774,3.5729,24.87,2,0.0,0,0,1600,,,
2026-06-16T15:41:38.289,3.5729,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:38.782,3.5728,24.87,2,0.0,0,0,1600,,,
2026-06-16T15:41:39.278,3.5729,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:39.791,3.5729,24.86,1,0.0,0,0,1600,,,
2026-06-16T15:41:40.288,3.5728,24.87,2,0.0,0,0,1600,,,
2026-06-16T15:41:40.783,3.5729,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:41.280,3.573,24.87,2,0.0,0,0,1600,,,
2026-06-16T15:41:41.791,3.5729,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:42.287,3.5728,24.86,1,0.0,0,0,1600,,,
2026-06-16T15:41:42.784,3.5728,24.86,2,0.0,0,0,1600,,,
2026-06-16T15:41:43.283,3.5728,24.87,1,0.0,0,0,1600,,,
2026-06-16T15:41:43.783,3.5728,24.87,2,0.0,0,0,1600,,,
2026-06-16T15:41:44.281,3.5728,24.86,1,0.0,0,0,1600,,,
2026-06-16T15:41:44.782,3.5727,24.86,1,0.0,0,0,1600,,,
2026-06-16T15:41:45.279,3.5728,24.87,2,0.0,0,0,1600,,,
2026-06-16T15:41:45.774,3.5728,24.86,1,0.0,0,0,1600,,,
2026-06-16T15:41:46.289,3.5727,24.86,2,0.0,0,0,1600,,,
2026-06-16T15:41:46.786,3.5727,24.86,1,0.0,0,0,1600,,,
2026-06-16T15:41:47.285,3.5728,24.86,2,0.0,0,0,1600,,,
2026-06-16T15:41:47.783,3.5726,24.86,1,0.0,0,0,1600,,,
2026-06-16T15:41:48.283,3.5727,24.86,1,0.0,0,0,1600,,,
2026-06-16T15:41:48.780,3.5727,24.86,2,0.0,0,0,1600,,,
2026-06-16T15:41:49.290,3.5726,24.86,1,0.0,0,0,1600,,,
2026-06-16T15:41:49.787,3.5727,24.86,1,0.0,0,0,1600,,,
2026-06-16T15:41:50.286,3.5727,24.86,2,0.0,0,0,1600,,,
2026-06-16T15:41:50.782,3.5726,24.86,1,0.0,0,0,1600,,,
2026-06-16T15:41:51.278,3.5726,24.86,2,0.0,0,0,1600,,,
2026-06-16T15:41:51.773,3.5726,24.86,1,0.0,0,0,1600,,,
2026-06-16T15:41:52.285,3.5726,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:41:52.781,3.5727,24.86,2,0.0,0,0,1600,,,
2026-06-16T15:41:53.275,3.5725,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:41:53.772,3.5724,24.86,2,0.0,0,0,1600,,,
2026-06-16T15:41:54.285,3.5725,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:41:54.763,3.5725,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:41:55.276,3.5726,24.86,2,0.0,0,0,1600,,,
2026-06-16T15:41:55.787,3.5725,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:41:56.283,3.5725,24.85,2,0.0,0,0,1600,,,
2026-06-16T15:41:56.779,3.5725,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:41:57.277,3.5725,24.85,2,0.0,0,0,1600,,,
2026-06-16T15:41:57.776,3.5726,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:41:58.292,3.5725,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:41:58.787,3.5724,24.85,2,0.0,0,0,1600,,,
2026-06-16T15:41:59.281,3.5725,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:41:59.779,3.5724,24.85,2,0.0,0,0,1600,,,
2026-06-16T15:42:00.278,3.5724,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:42:00.777,3.5723,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:42:01.291,3.5724,24.85,2,0.0,0,0,1600,,,
2026-06-16T15:42:01.786,3.5724,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:42:02.282,3.5723,24.85,2,0.0,0,0,1600,,,
2026-06-16T15:42:02.778,3.5723,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:42:03.289,3.5722,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:42:03.786,3.5722,24.85,2,0.0,0,0,1600,,,
2026-06-16T15:42:04.281,3.5722,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:42:04.778,3.5722,24.85,2,0.0,0,0,1600,,,
2026-06-16T15:42:05.274,3.5722,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:42:05.786,3.5723,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:42:06.281,3.5722,24.85,2,0.0,0,0,1600,,,
2026-06-16T15:42:06.777,3.5722,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:42:07.288,3.5722,24.85,2,0.0,0,0,1600,,,
2026-06-16T15:42:07.785,3.5723,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:42:08.281,3.5723,24.85,1,0.0,0,0,1600,,,
2026-06-16T15:42:08.776,3.5722,24.85,2,0.0,0,0,1600,,,
2026-06-16T15:42:09.288,3.5722,24.84,1,0.0,0,0,1600,,,
2026-06-16T15:42:09.781,3.5721,24.85,2,0.0,0,0,1600,,,
2026-06-16T15:42:10.289,3.5722,24.84,1,0.0,0,0,1600,,,
2026-06-16T15:42:10.782,3.5721,24.85,1,0.0,0,0,1600,,,
